id,Price
300780,84.62747
300781,78.662605
300782,84.43528
300783,82.26947
300784,88.18052
300785,81.40556
300786,86.12179
300787,86.76541
300788,82.25796
300789,80.905716
300790,81.40296
300791,73.161316
300792,83.01016
300793,77.79095
300794,80.98879
300795,82.6462
300796,76.066216
300797,85.30792
300798,81.35541
300799,61.54027
300800,77.91513
300801,79.40477
300802,79.24712
300803,76.921036
300804,78.2704
300805,80.822464
300806,84.603966
300807,79.58671
300808,82.92264
300809,76.93254
300810,66.999954
300811,86.92951
300812,80.8245
300813,86.525764
300814,75.421036
300815,81.9985
300816,82.90467
300817,80.46037
300818,81.80892
300819,85.095955
300820,90.793495
300821,79.659065
300822,80.68318
300823,87.33293
300824,75.82615
300825,82.09213
300826,80.97349
300827,85.39246
300828,84.41891
300829,77.66118
300830,76.99577
300831,78.43671
300832,80.04702
300833,88.532166
300834,79.595726
300835,80.40491
300836,81.391205
300837,77.39098
300838,84.9333
300839,88.66702
300840,83.642235
300841,77.77818
300842,75.35407
300843,80.92217
300844,78.320595
300845,86.78877
300846,84.80348
300847,79.69825
300848,80.186386
300849,79.95252
300850,88.26426
300851,82.10308
300852,84.66211
300853,85.13013
300854,78.57578
300855,80.10149
300856,84.05704
300857,82.79739
300858,81.22767
300859,80.77242
300860,85.55892
300861,84.16597
300862,78.53834
300863,81.05446
300864,83.08501
300865,82.933975
300866,81.695946
300867,76.63954
300868,86.47714
300869,84.035
300870,91.59245
300871,77.30666
300872,80.28324
300873,81.09626
300874,81.91515
300875,83.17921
300876,88.03543
300877,83.29446
300878,81.24292
300879,81.49097
300880,81.63728
300881,79.652405
300882,78.969086
300883,80.88115
300884,80.94253
300885,85.01769
300886,78.749084
300887,86.304886
300888,84.180305
300889,87.175064
300890,70.89419
300891,76.92934
300892,81.57752
300893,83.20104
300894,71.32258
300895,83.20003
300896,98.09565
300897,81.99399
300898,79.59742
300899,82.171394
300900,85.31534
300901,83.58993
300902,80.26929
300903,78.09875
300904,75.48629
300905,84.578766
300906,81.96859
300907,81.79605
300908,80.44752
300909,84.36381
300910,80.31503
300911,80.90286
300912,76.19672
300913,76.472534
300914,78.779274
300915,83.37036
300916,78.33689
300917,94.2556
300918,85.43479
300919,80.542534
300920,78.668205
300921,85.95609
300922,82.149086
300923,76.43119
300924,77.58392
300925,82.87929
300926,81.28235
300927,78.38452
300928,81.061615
300929,87.910835
300930,84.814285
300931,77.45426
300932,82.9546
300933,84.44421
300934,79.28349
300935,79.48275
300936,81.47128
300937,77.0071
300938,80.8555
300939,69.83347
300940,83.38064
300941,80.52911
300942,76.03781
300943,80.83443
300944,81.12311
300945,92.698326
300946,81.89925
300947,83.94105
300948,78.99233
300949,85.37251
300950,95.9685
300951,80.67939
300952,81.43614
300953,86.77058
300954,81.0758
300955,78.933754
300956,88.17885
300957,82.70482
300958,83.244156
300959,84.655876
300960,81.65256
300961,77.21702
300962,86.69115
300963,82.171295
300964,80.43253
300965,83.327934
300966,76.896164
300967,83.39955
300968,81.99242
300969,82.15598
300970,78.27004
300971,83.188965
300972,79.11492
300973,83.17882
300974,82.545746
300975,87.38413
300976,82.84889
300977,81.35943
300978,83.23298
300979,80.90089
300980,76.863884
300981,93.466415
300982,77.50129
300983,84.48609
300984,87.12253
300985,90.20305
300986,78.98323
300987,75.54839
300988,81.66779
300989,78.94924
300990,84.64182
300991,86.27483
300992,83.56375
300993,77.97958
300994,79.08883
300995,80.711525
300996,83.92243
300997,76.67454
300998,80.71905
300999,79.33698
301000,81.444984
301001,80.740295
301002,85.893265
301003,79.07644
301004,82.34568
301005,81.801796
301006,77.80813
301007,80.91333
301008,81.01752
301009,79.29183
301010,80.62598
301011,83.4749
301012,76.19846
301013,79.03418
301014,80.72676
301015,78.00619
301016,82.36604
301017,81.77542
301018,73.54528
301019,74.241005
301020,87.17763
301021,62.41593
301022,80.69884
301023,79.25514
301024,82.125854
301025,85.90919
301026,82.06553
301027,85.520645
301028,82.829414
301029,84.33004
301030,83.100845
301031,81.32798
301032,79.7767
301033,80.08477
301034,78.388
301035,80.92178
301036,82.43522
301037,85.34699
301038,77.66802
301039,82.513985
301040,80.865654
301041,87.3468
301042,80.54144
301043,90.37704
301044,83.99247
301045,81.99823
301046,91.00451
301047,85.99052
301048,82.09191
301049,83.16245
301050,80.35105
301051,84.51714
301052,35.289932
301053,80.16423
301054,86.53195
301055,83.63842
301056,78.69119
301057,79.44371
301058,80.78588
301059,87.71906
301060,85.41567
301061,82.283844
301062,77.4372
301063,87.05397
301064,91.01651
301065,80.55553
301066,76.42107
301067,78.72905
301068,79.71975
301069,85.98825
301070,81.71244
301071,84.52676
301072,77.78714
301073,75.86856
301074,83.13511
301075,79.61051
301076,76.379616
301077,81.552925
301078,85.76884
301079,89.07918
301080,81.030014
301081,79.809555
301082,82.934135
301083,75.04774
301084,82.80812
301085,84.96651
301086,80.85082
301087,78.59025
301088,81.20629
301089,83.46215
301090,82.89273
301091,78.49297
301092,83.23365
301093,88.29011
301094,74.38004
301095,81.65459
301096,83.93903
301097,83.07938
301098,81.5249
301099,77.302246
301100,79.45733
301101,84.91243
301102,79.04819
301103,84.93284
301104,76.87589
301105,75.27974
301106,79.985115
301107,81.84411
301108,84.302376
301109,79.742065
301110,74.49991
301111,82.37788
301112,80.25114
301113,82.23086
301114,83.366455
301115,85.63583
301116,83.55103
301117,83.24829
301118,80.737045
301119,86.5971
301120,75.54682
301121,80.713684
301122,86.52337
301123,79.30904
301124,81.888626
301125,80.56367
301126,75.883095
301127,79.95786
301128,80.20556
301129,78.98284
301130,76.63507
301131,86.38863
301132,78.98386
301133,72.45632
301134,77.390335
301135,83.745384
301136,78.59446
301137,86.11659
301138,85.94064
301139,83.48329
301140,84.40933
301141,80.71166
301142,81.81372
301143,80.8377
301144,88.6642
301145,81.13476
301146,88.148605
301147,78.94415
301148,84.440414
301149,81.928276
301150,74.6884
301151,82.449
301152,84.24115
301153,79.01843
301154,82.95223
301155,81.435715
301156,81.87394
301157,83.86018
301158,82.9962
301159,81.789825
301160,79.29161
301161,83.098885
301162,85.093
301163,81.1389
301164,78.51725
301165,85.524475
301166,78.07265
301167,83.80053
301168,85.1309
301169,87.30628
301170,72.932365
301171,89.063965
301172,81.29119
301173,77.22503
301174,85.500656
301175,84.45919
301176,83.88245
301177,80.78863
301178,73.18421
301179,80.2098
301180,80.399895
301181,84.41587
301182,79.537186
301183,84.567535
301184,86.601906
301185,82.5399
301186,81.37321
301187,88.18582
301188,80.36899
301189,78.67089
301190,78.41412
301191,81.45676
301192,78.85814
301193,82.11007
301194,79.80411
301195,84.53149
301196,78.39746
301197,87.83462
301198,77.65354
301199,78.38514
301200,85.98682
301201,81.26049
301202,75.20414
301203,86.18052
301204,86.79934
301205,82.879524
301206,81.34235
301207,78.36195
301208,83.43741
301209,75.12222
301210,81.41291
301211,78.61693
301212,84.271904
301213,82.95931
301214,81.39202
301215,80.57675
301216,84.97872
301217,79.6206
301218,87.525444
301219,83.50301
301220,74.59369
301221,76.7505
301222,81.315636
301223,81.29829
301224,76.896805
301225,84.20019
301226,77.55264
301227,86.4529
301228,81.602516
301229,77.564255
301230,81.4735
301231,79.808365
301232,81.1739
301233,81.97205
301234,54.90277
301235,82.3184
301236,83.64462
301237,78.14158
301238,80.690895
301239,84.34424
301240,96.26525
301241,81.9921
301242,91.561195
301243,87.36813
301244,81.84207
301245,79.22239
301246,83.55579
301247,80.94947
301248,97.77393
301249,84.72068
301250,84.88803
301251,83.3642
301252,78.43646
301253,81.79271
301254,78.83346
301255,85.42146
301256,86.19819
301257,85.989395
301258,84.304146
301259,85.71473
301260,80.659134
301261,85.008835
301262,77.77313
301263,79.23204
301264,84.95971
301265,83.14455
301266,78.15429
301267,82.80081
301268,80.15611
301269,81.35048
301270,82.624176
301271,86.73328
301272,80.54567
301273,82.72488
301274,85.7745
301275,75.59522
301276,88.21605
301277,86.88817
301278,80.603874
301279,84.1751
301280,83.23277
301281,77.96731
301282,87.66026
301283,81.0698
301284,84.50544
301285,78.59208
301286,85.156876
301287,79.976685
301288,79.98661
301289,81.78965
301290,85.10041
301291,84.0253
301292,84.46731
301293,79.989075
301294,81.35687
301295,76.78313
301296,77.51447
301297,77.55346
301298,85.0679
301299,79.36731
301300,79.90149
301301,81.767815
301302,82.34381
301303,84.69781
301304,78.349045
301305,72.16904
301306,83.07547
301307,80.611984
301308,77.50276
301309,75.13623
301310,83.35946
301311,82.86853
301312,76.21846
301313,76.62573
301314,78.0592
301315,78.82912
301316,88.8461
301317,81.92838
301318,84.23386
301319,81.497894
301320,80.74518
301321,86.526764
301322,80.36357
301323,84.55272
301324,74.35513
301325,84.52813
301326,80.41823
301327,86.01836
301328,80.79946
301329,80.056564
301330,80.780716
301331,76.83534
301332,78.956985
301333,82.60554
301334,82.164024
301335,80.022644
301336,81.644005
301337,72.88808
301338,82.060814
301339,76.98479
301340,74.13261
301341,79.65611
301342,82.30697
301343,86.46468
301344,65.47015
301345,77.73989
301346,71.70382
301347,81.90326
301348,83.525154
301349,74.69562
301350,68.49343
301351,83.581566
301352,81.58666
301353,79.37851
301354,82.48811
301355,91.96889
301356,81.034004
301357,87.493484
301358,76.18646
301359,77.16997
301360,83.21445
301361,77.992424
301362,81.98716
301363,85.30752
301364,80.84899
301365,79.52902
301366,78.5177
301367,90.5433
301368,81.24363
301369,83.46882
301370,70.23557
301371,79.51776
301372,82.041855
301373,82.56828
301374,84.36985
301375,85.01378
301376,83.88349
301377,77.76092
301378,79.94555
301379,78.33749
301380,87.34031
301381,76.584946
301382,82.59096
301383,79.44501
301384,76.729996
301385,78.85326
301386,78.69896
301387,84.4294
301388,84.232796
301389,79.84508
301390,90.02652
301391,74.18965
301392,79.04878
301393,82.80647
301394,89.141205
301395,78.34245
301396,80.82987
301397,82.41119
301398,79.24009
301399,83.58847
301400,86.18073
301401,82.69927
301402,84.84745
301403,79.81411
301404,76.278435
301405,74.20249
301406,84.45239
301407,74.57818
301408,76.95303
301409,84.052536
301410,81.58278
301411,71.17422
301412,89.02318
301413,83.7467
301414,86.75439
301415,82.58977
301416,81.565216
301417,85.133484
301418,81.99732
301419,77.380684
301420,83.27739
301421,76.44648
301422,81.033936
301423,84.40572
301424,78.85194
301425,77.30152
301426,81.20945
301427,79.8116
301428,79.353134
301429,81.31078
301430,83.69363
301431,78.05241
301432,81.71871
301433,85.27823
301434,81.75446
301435,85.755875
301436,85.44776
301437,71.02785
301438,78.84174
301439,81.00841
301440,81.83282
301441,80.54267
301442,76.108604
301443,82.23824
301444,79.57922
301445,80.89547
301446,82.085365
301447,84.711876
301448,81.39661
301449,80.38386
301450,79.77411
301451,78.16027
301452,76.446884
301453,83.338745
301454,82.70085
301455,85.111404
301456,80.31137
301457,84.4961
301458,69.34648
301459,83.17538
301460,82.55618
301461,79.0719
301462,77.497955
301463,85.949554
301464,81.46707
301465,83.793564
301466,74.65109
301467,81.26696
301468,81.66296
301469,85.511345
301470,68.07958
301471,81.04764
301472,80.520836
301473,78.44058
301474,86.65036
301475,77.45913
301476,83.25646
301477,85.17918
301478,81.19299
301479,79.60936
301480,84.93479
301481,84.01117
301482,82.35357
301483,80.21648
301484,79.859825
301485,86.634834
301486,82.00324
301487,79.8668
301488,80.17516
301489,88.71916
301490,83.028046
301491,76.84932
301492,82.335625
301493,78.86503
301494,82.624016
301495,93.537415
301496,82.26647
301497,80.107025
301498,82.22627
301499,72.047935
301500,77.24339
301501,84.47514
301502,78.39808
301503,86.13688
301504,79.855385
301505,80.38922
301506,76.63027
301507,81.4606
301508,87.32847
301509,81.13058
301510,79.42509
301511,84.07348
301512,78.76584
301513,83.04086
301514,64.647995
301515,78.00089
301516,78.988884
301517,82.72229
301518,99.85563
301519,78.956795
301520,85.89705
301521,82.361855
301522,85.80472
301523,85.736595
301524,80.353546
301525,84.163086
301526,82.85428
301527,81.21221
301528,86.02917
301529,73.84802
301530,81.70554
301531,82.56637
301532,85.4318
301533,85.274025
301534,83.25623
301535,77.9565
301536,76.61728
301537,80.7401
301538,80.787445
301539,75.09048
301540,80.60842
301541,76.39448
301542,84.27113
301543,81.34877
301544,83.957
301545,80.24706
301546,83.99748
301547,69.83457
301548,86.47381
301549,80.10393
301550,82.06711
301551,83.27107
301552,76.106544
301553,81.12736
301554,83.89572
301555,79.12184
301556,83.33068
301557,65.41693
301558,82.86299
301559,80.5832
301560,77.534874
301561,80.7227
301562,76.36538
301563,77.94271
301564,86.03177
301565,85.88478
301566,84.415344
301567,80.648674
301568,85.061844
301569,84.007286
301570,78.07344
301571,79.70292
301572,82.681984
301573,80.10408
301574,83.752686
301575,77.70426
301576,87.17425
301577,83.16932
301578,82.390755
301579,81.74484
301580,76.07655
301581,87.57329
301582,78.289
301583,83.157745
301584,80.76383
301585,82.3849
301586,80.21938
301587,94.439316
301588,82.501785
301589,82.46974
301590,77.473885
301591,79.50459
301592,77.97355
301593,81.294815
301594,91.500694
301595,74.55149
301596,81.9785
301597,76.9339
301598,84.13659
301599,84.33195
301600,80.79292
301601,82.128136
301602,81.76119
301603,81.984985
301604,85.85298
301605,84.647095
301606,78.80102
301607,82.36768
301608,83.389145
301609,86.04402
301610,82.81591
301611,80.51687
301612,82.996765
301613,83.41749
301614,64.68503
301615,79.81604
301616,78.80761
301617,85.58611
301618,83.75945
301619,80.389824
301620,80.401596
301621,79.63338
301622,82.798965
301623,76.09576
301624,75.50194
301625,82.01987
301626,74.469604
301627,79.796165
301628,84.0689
301629,81.75243
301630,80.23128
301631,85.10366
301632,82.57814
301633,79.41925
301634,77.76818
301635,83.878075
301636,83.00481
301637,80.20577
301638,83.67947
301639,85.27343
301640,70.51785
301641,80.15304
301642,83.47684
301643,82.181046
301644,86.2418
301645,82.02771
301646,86.08971
301647,82.03382
301648,82.92802
301649,79.20828
301650,77.96139
301651,82.0076
301652,76.85535
301653,81.712585
301654,77.70823
301655,77.45606
301656,81.30909
301657,83.99157
301658,83.72503
301659,79.50745
301660,91.43626
301661,71.37256
301662,83.759705
301663,79.75423
301664,81.43956
301665,85.57094
301666,81.256805
301667,80.49091
301668,83.36392
301669,78.09386
301670,81.02287
301671,77.19271
301672,83.173836
301673,79.431496
301674,82.24584
301675,87.45474
301676,83.27311
301677,73.50615
301678,84.322174
301679,82.187515
301680,81.16231
301681,78.09769
301682,78.32185
301683,87.10737
301684,80.40499
301685,82.02886
301686,84.87939
301687,83.11459
301688,78.42146
301689,83.125084
301690,81.51294
301691,79.06329
301692,80.57541
301693,83.04862
301694,80.09904
301695,86.25329
301696,78.70805
301697,79.239395
301698,81.21708
301699,78.35819
301700,82.10536
301701,83.563286
301702,76.28524
301703,85.518135
301704,84.37181
301705,77.57443
301706,84.2275
301707,81.05063
301708,80.27426
301709,77.89917
301710,84.387276
301711,81.72687
301712,80.71208
301713,94.32911
301714,88.76896
301715,80.561905
301716,80.19544
301717,84.4744
301718,84.25271
301719,77.38547
301720,81.98217
301721,87.03113
301722,79.07913
301723,88.5021
301724,87.911446
301725,77.45535
301726,78.65397
301727,81.14874
301728,81.2749
301729,84.263
301730,84.180855
301731,76.55424
301732,81.30817
301733,85.21063
301734,89.97309
301735,83.757484
301736,77.9738
301737,84.15417
301738,83.78667
301739,77.54208
301740,91.55796
301741,81.82366
301742,73.826614
301743,81.73733
301744,76.93351
301745,81.14253
301746,82.256004
301747,87.34662
301748,76.54496
301749,81.36744
